identifiant_demande,identifiant_institution,aurait_ete_decaisse,defaut_contrefactuel,jours_retard_max_contrefactuel,capital_perdu_contrefactuel
DEM-023108,INS-003,1,0,34,0
DEM-023109,INS-003,1,0,10,0
DEM-023111,INS-003,1,0,4,0
DEM-023112,INS-003,1,0,2,0
DEM-023113,INS-003,1,0,4,0
DEM-023115,INS-003,0,0,29,0
DEM-023120,INS-003,1,0,31,0
DEM-023121,INS-003,0,0,46,0
DEM-023124,INS-003,1,0,2,0
DEM-023128,INS-003,1,0,4,0
DEM-023138,INS-003,1,0,4,0
DEM-023148,INS-003,1,0,0,0
DEM-023151,INS-003,1,0,61,0
DEM-023152,INS-003,1,0,1,0
DEM-023157,INS-003,1,0,4,0
DEM-023159,INS-003,1,0,32,0
DEM-023160,INS-003,1,0,22,0
DEM-023161,INS-003,0,0,4,0
DEM-023162,INS-003,1,1,90,65833
DEM-023163,INS-003,1,0,3,0
DEM-023170,INS-003,1,0,4,0
DEM-023172,INS-003,1,0,25,0
DEM-023180,INS-003,1,0,3,0
DEM-023183,INS-003,1,0,4,0
DEM-023184,INS-003,1,0,0,0
DEM-023186,INS-003,1,0,4,0
DEM-023187,INS-003,1,0,4,0
DEM-023188,INS-003,1,0,4,0
DEM-023189,INS-003,1,0,31,0
DEM-023192,INS-003,1,0,3,0
DEM-023193,INS-003,1,0,48,0
DEM-023194,INS-003,1,0,27,0
DEM-023197,INS-003,1,1,90,66666
DEM-023198,INS-003,1,0,4,0
DEM-023202,INS-003,1,0,4,0
DEM-023203,INS-003,1,0,2,0
DEM-023211,INS-003,1,0,4,0
DEM-023212,INS-003,1,0,4,0
DEM-023219,INS-003,1,0,18,0
DEM-023220,INS-003,0,0,3,0
DEM-023224,INS-003,1,0,3,0
DEM-023228,INS-003,1,0,4,0
DEM-023230,INS-003,1,0,34,0
DEM-023233,INS-003,1,0,35,0
DEM-023239,INS-003,1,0,2,0
DEM-023240,INS-003,1,0,4,0
DEM-023246,INS-003,1,0,1,0
DEM-023248,INS-003,1,0,4,0
DEM-023250,INS-003,1,0,3,0
DEM-023265,INS-003,1,0,70,0
DEM-023266,INS-003,1,0,4,0
DEM-023267,INS-003,1,0,3,0
DEM-023269,INS-003,1,0,4,0
DEM-023271,INS-003,1,0,4,0
DEM-023272,INS-003,1,0,35,0
DEM-023279,INS-003,1,1,90,28333
DEM-023286,INS-003,1,0,28,0
DEM-023291,INS-003,1,0,3,0
DEM-023292,INS-003,0,0,4,0
DEM-023302,INS-003,1,0,3,0
DEM-023303,INS-003,1,0,2,0
DEM-023311,INS-003,1,0,2,0
DEM-023316,INS-003,1,0,4,0
DEM-023317,INS-003,1,0,4,0
DEM-023320,INS-003,1,0,4,0
DEM-023321,INS-003,1,0,0,0
DEM-023322,INS-003,1,0,4,0
DEM-023331,INS-003,1,0,4,0
DEM-023333,INS-003,1,0,3,0
DEM-023338,INS-003,1,0,29,0
DEM-023341,INS-003,1,0,36,0
DEM-023343,INS-003,1,0,4,0
DEM-023344,INS-003,1,0,4,0
DEM-023346,INS-003,1,0,1,0
DEM-023347,INS-003,1,0,11,0
DEM-023350,INS-003,1,0,4,0
DEM-023351,INS-003,1,1,121,54582
DEM-023352,INS-003,1,0,4,0
DEM-023353,INS-003,1,0,6,0
DEM-023354,INS-003,1,0,1,0
DEM-023360,INS-003,1,0,2,0
DEM-023365,INS-003,0,0,3,0
DEM-023369,INS-003,1,1,90,19769
DEM-023370,INS-003,1,0,3,0
DEM-023374,INS-003,0,0,21,0
DEM-023379,INS-003,1,0,19,0
DEM-023394,INS-003,1,0,29,0
DEM-023396,INS-003,1,0,32,0
DEM-023399,INS-003,1,0,4,0
DEM-023401,INS-003,1,0,4,0
DEM-023403,INS-003,1,0,4,0
DEM-023404,INS-003,1,0,4,0
DEM-023407,INS-003,1,0,29,0
DEM-023408,INS-003,1,0,5,0
DEM-023414,INS-003,1,0,8,0
DEM-023427,INS-003,1,0,33,0
DEM-023428,INS-003,1,0,33,0
DEM-023436,INS-003,1,0,4,0
DEM-023437,INS-003,1,0,2,0
DEM-023438,INS-003,1,0,4,0
DEM-023440,INS-003,1,0,4,0
DEM-023445,INS-003,1,0,4,0
DEM-023452,INS-003,1,0,0,0
DEM-023460,INS-003,1,1,90,125000
DEM-023461,INS-003,1,0,4,0
DEM-023462,INS-003,1,0,4,0
DEM-023466,INS-003,1,1,120,18005
DEM-023475,INS-003,1,0,3,0
DEM-023481,INS-003,1,0,30,0
DEM-023485,INS-003,1,1,90,45833
DEM-023486,INS-003,1,0,4,0
DEM-023487,INS-003,1,0,21,0
DEM-023493,INS-003,1,0,4,0
DEM-023497,INS-003,1,0,4,0
DEM-023498,INS-003,1,1,90,80000
DEM-023499,INS-003,1,0,26,0
DEM-023501,INS-003,1,0,4,0
DEM-023502,INS-003,1,0,35,0
DEM-023506,INS-003,1,0,4,0
DEM-023509,INS-003,1,0,28,0
DEM-023515,INS-003,1,0,3,0
DEM-023523,INS-003,1,0,4,0
DEM-023528,INS-003,1,0,4,0
DEM-023539,INS-003,1,0,4,0
DEM-023544,INS-003,1,0,28,0
DEM-023551,INS-003,1,0,32,0
DEM-023553,INS-003,1,0,34,0
DEM-023554,INS-003,1,0,2,0
DEM-023555,INS-003,1,0,4,0
DEM-023559,INS-003,1,0,4,0
DEM-023560,INS-003,1,0,2,0
DEM-023565,INS-003,1,0,80,0
DEM-023568,INS-003,1,1,104,183332
DEM-023571,INS-003,1,0,70,0
DEM-023579,INS-003,1,0,4,0
DEM-023584,INS-003,0,0,4,0
DEM-023591,INS-003,1,0,1,0
DEM-023595,INS-003,1,0,33,0
DEM-023602,INS-003,1,0,1,0
DEM-023603,INS-003,1,0,3,0
DEM-023609,INS-003,1,0,4,0
DEM-023610,INS-003,1,0,3,0
DEM-023611,INS-003,1,0,4,0
DEM-023612,INS-003,1,0,4,0
DEM-023613,INS-003,1,0,28,0
DEM-023621,INS-003,1,0,4,0
DEM-023622,INS-003,1,0,4,0
DEM-023623,INS-003,1,0,3,0
DEM-023625,INS-003,1,0,5,0
DEM-023630,INS-003,1,0,4,0
DEM-023633,INS-003,1,0,3,0
DEM-023634,INS-003,1,0,33,0
DEM-023646,INS-003,1,0,3,0
DEM-023647,INS-003,1,0,4,0
DEM-023649,INS-003,1,0,16,0
DEM-023652,INS-003,0,0,4,0
DEM-023653,INS-003,1,0,1,0
DEM-023661,INS-003,1,0,4,0
DEM-023674,INS-003,1,0,4,0
DEM-023676,INS-003,1,0,2,0
DEM-023677,INS-003,1,0,3,0
DEM-023678,INS-003,1,0,4,0
DEM-023680,INS-003,1,1,90,88888
DEM-023682,INS-003,1,0,4,0
DEM-023685,INS-003,0,0,32,0
DEM-023686,INS-003,1,0,4,0
DEM-023688,INS-003,1,0,3,0
DEM-023692,INS-003,1,0,4,0
DEM-023693,INS-003,1,0,4,0
DEM-023697,INS-003,1,0,29,0
DEM-023701,INS-003,1,0,18,0
DEM-023702,INS-003,1,0,3,0
DEM-023703,INS-003,1,1,94,52420
DEM-023704,INS-003,1,0,4,0
DEM-023708,INS-003,1,0,5,0
DEM-023710,INS-003,1,0,4,0
DEM-023711,INS-003,1,0,7,0
DEM-023714,INS-003,1,0,39,0
DEM-023715,INS-003,1,0,1,0
DEM-023720,INS-003,1,0,4,0
DEM-023725,INS-003,1,0,2,0
DEM-023726,INS-003,1,0,2,0
DEM-023729,INS-003,1,1,90,10721
DEM-023731,INS-003,1,1,116,18125
DEM-023732,INS-003,1,1,90,41666
DEM-023733,INS-003,1,1,90,22500
DEM-023734,INS-003,1,0,29,0
DEM-023735,INS-003,1,0,4,0
DEM-023736,INS-003,1,0,31,0
DEM-023739,INS-003,1,1,90,43462
DEM-023744,INS-003,1,0,33,0
DEM-023745,INS-003,0,0,51,0
DEM-023746,INS-003,1,0,34,0
DEM-023749,INS-003,1,0,3,0
DEM-023750,INS-003,1,0,3,0
DEM-023756,INS-003,1,0,27,0
DEM-023758,INS-003,1,0,4,0
DEM-023759,INS-003,1,0,0,0
DEM-023764,INS-003,1,0,4,0
DEM-023765,INS-003,1,0,53,0
DEM-023766,INS-003,1,0,4,0
DEM-023767,INS-003,1,0,4,0
DEM-023768,INS-003,1,0,4,0
DEM-023771,INS-003,1,1,101,267506
DEM-023772,INS-003,1,0,2,0
DEM-023776,INS-003,1,0,4,0
DEM-023779,INS-003,1,0,30,0
DEM-023780,INS-003,1,0,4,0
DEM-023785,INS-003,1,0,3,0
DEM-023786,INS-003,1,0,4,0
DEM-023788,INS-003,1,0,4,0
DEM-023789,INS-003,1,0,32,0
DEM-023790,INS-003,1,0,18,0
DEM-023791,INS-003,1,0,0,0
DEM-023794,INS-003,1,0,34,0
DEM-023799,INS-003,1,0,4,0
DEM-023800,INS-003,1,0,2,0
DEM-023801,INS-003,1,0,4,0
DEM-023802,INS-003,1,0,4,0
DEM-023804,INS-003,1,0,3,0
DEM-023806,INS-003,0,0,50,0
DEM-023808,INS-003,1,0,4,0
DEM-023813,INS-003,0,0,0,0
DEM-023814,INS-003,0,1,90,12500
DEM-023815,INS-003,1,0,35,0
DEM-023818,INS-003,1,0,4,0
DEM-023820,INS-003,1,0,4,0
DEM-023821,INS-003,1,0,4,0
DEM-023822,INS-003,1,0,2,0
DEM-023827,INS-003,1,0,3,0
DEM-023837,INS-003,1,0,48,0
DEM-023842,INS-003,1,0,0,0
DEM-023846,INS-003,1,0,4,0
DEM-023849,INS-003,1,1,90,92087
DEM-023850,INS-003,1,1,90,66666
DEM-023856,INS-003,1,0,4,0
DEM-023861,INS-003,1,0,3,0
DEM-023862,INS-003,1,0,4,0
DEM-023865,INS-003,1,1,90,13291
DEM-023872,INS-003,1,0,3,0
DEM-023873,INS-003,1,0,21,0
DEM-023874,INS-003,1,0,23,0
DEM-023876,INS-003,1,0,3,0
DEM-023878,INS-003,1,0,19,0
DEM-023879,INS-003,1,0,4,0
DEM-023882,INS-003,1,1,90,20833
DEM-023886,INS-003,1,0,13,0
DEM-023888,INS-003,1,0,2,0
DEM-023893,INS-003,1,0,11,0
DEM-023898,INS-003,0,0,66,0
DEM-023899,INS-003,1,1,90,28113
DEM-023901,INS-003,0,0,1,0
DEM-023903,INS-003,1,0,32,0
DEM-023904,INS-003,1,0,22,0
DEM-023908,INS-003,1,0,0,0
DEM-023911,INS-003,1,0,2,0
DEM-023913,INS-003,1,0,25,0
DEM-023926,INS-003,1,0,4,0
DEM-023937,INS-003,1,0,3,0
DEM-023944,INS-003,1,0,3,0
DEM-023948,INS-003,1,0,4,0
DEM-023951,INS-003,1,0,3,0
DEM-023952,INS-003,1,0,4,0
DEM-023953,INS-003,1,0,4,0
DEM-023954,INS-003,1,0,3,0
DEM-023955,INS-003,1,1,90,41666
DEM-023957,INS-003,1,0,17,0
DEM-023959,INS-003,1,0,28,0
DEM-023963,INS-003,1,0,3,0
DEM-023969,INS-003,1,0,4,0
DEM-023973,INS-003,1,0,4,0
DEM-023977,INS-003,1,0,26,0
DEM-023978,INS-003,1,0,4,0
DEM-023982,INS-003,1,0,4,0
DEM-023983,INS-003,1,0,43,0
DEM-023984,INS-003,1,0,2,0
DEM-023993,INS-003,1,0,18,0
DEM-023994,INS-003,1,0,4,0
DEM-023995,INS-003,1,0,28,0
DEM-023996,INS-003,0,0,4,0
DEM-023997,INS-003,1,0,2,0
DEM-023999,INS-003,0,0,4,0
DEM-024006,INS-003,1,0,0,0
DEM-024007,INS-003,1,0,4,0
DEM-024008,INS-003,1,0,4,0
DEM-024009,INS-003,1,0,3,0
DEM-024018,INS-003,1,0,26,0
DEM-024020,INS-003,1,0,4,0
DEM-024021,INS-003,0,0,4,0
DEM-024024,INS-003,0,0,19,0
DEM-024033,INS-003,1,0,4,0
DEM-024037,INS-003,1,0,4,0
DEM-024038,INS-003,1,0,4,0
DEM-024045,INS-003,1,0,30,0
DEM-024049,INS-003,1,0,3,0
DEM-024057,INS-003,1,0,21,0
DEM-024067,INS-003,1,0,4,0
DEM-024074,INS-003,1,1,90,9444
DEM-024075,INS-003,1,0,33,0
DEM-024077,INS-003,1,0,31,0
DEM-024079,INS-003,1,0,4,0
DEM-024081,INS-003,1,0,4,0
DEM-024082,INS-003,1,0,32,0
DEM-024083,INS-003,1,0,4,0
DEM-024084,INS-003,1,0,4,0
DEM-024087,INS-003,1,0,60,0
DEM-024088,INS-003,1,1,90,25416
DEM-024090,INS-003,1,0,3,0
DEM-024091,INS-003,1,0,4,0
DEM-024092,INS-003,1,0,0,0
DEM-024097,INS-003,1,0,17,0
DEM-024100,INS-003,1,1,90,13333
DEM-024103,INS-003,1,0,1,0
DEM-024104,INS-003,1,0,19,0
DEM-024105,INS-003,1,0,4,0
DEM-024108,INS-003,1,0,3,0
DEM-024113,INS-003,1,0,0,0
DEM-024114,INS-003,1,0,3,0
DEM-024124,INS-003,1,0,4,0
DEM-024130,INS-003,0,0,0,0
DEM-024132,INS-003,1,0,4,0
DEM-024133,INS-003,1,0,23,0
DEM-024135,INS-003,1,0,4,0
DEM-024136,INS-003,1,0,31,0
DEM-024150,INS-003,1,0,4,0
DEM-024151,INS-003,0,0,4,0
DEM-024152,INS-003,1,0,4,0
DEM-024153,INS-003,1,0,4,0
DEM-024154,INS-003,1,0,29,0
DEM-024157,INS-003,1,0,2,0
DEM-024158,INS-003,1,0,4,0
DEM-024162,INS-003,1,0,35,0
DEM-024164,INS-003,1,0,4,0
DEM-024165,INS-003,1,0,4,0
DEM-024174,INS-003,0,1,90,125000
DEM-024175,INS-003,1,1,90,82222
DEM-024176,INS-003,0,0,33,0
DEM-024177,INS-003,1,0,3,0
DEM-024179,INS-003,1,0,4,0
DEM-024189,INS-003,1,0,29,0
DEM-024192,INS-003,1,0,3,0
DEM-024193,INS-003,1,0,4,0
DEM-024197,INS-003,1,0,4,0
DEM-024200,INS-003,1,0,4,0
DEM-024201,INS-003,1,0,4,0
DEM-024203,INS-003,1,0,35,0
DEM-024204,INS-003,1,0,19,0
DEM-024206,INS-003,1,0,4,0
DEM-024209,INS-003,1,0,25,0
DEM-024211,INS-003,1,0,1,0
DEM-024212,INS-003,1,0,4,0
DEM-024213,INS-003,1,0,4,0
DEM-024215,INS-003,1,0,4,0
DEM-024219,INS-003,1,0,4,0
DEM-024222,INS-003,0,0,4,0
DEM-024228,INS-003,1,0,4,0
DEM-024232,INS-003,1,0,0,0
DEM-024244,INS-003,0,0,4,0
DEM-024245,INS-003,0,0,32,0
DEM-024249,INS-003,1,1,90,18415
DEM-024251,INS-003,1,0,4,0
DEM-024253,INS-003,1,0,4,0
DEM-024254,INS-003,1,1,90,72500
DEM-024256,INS-003,1,0,4,0
DEM-024257,INS-003,1,0,4,0
DEM-024259,INS-003,1,0,4,0
DEM-024260,INS-003,1,0,4,0
DEM-024261,INS-003,1,0,4,0
DEM-024267,INS-003,1,0,4,0
DEM-024274,INS-003,1,0,33,0
DEM-024275,INS-003,1,0,4,0
DEM-024276,INS-003,1,0,4,0
DEM-024281,INS-003,1,0,4,0
DEM-024284,INS-003,1,0,4,0
DEM-024292,INS-003,1,0,46,0
DEM-024296,INS-003,1,0,29,0
DEM-024299,INS-003,1,0,3,0
DEM-024300,INS-003,1,0,4,0
DEM-024301,INS-003,1,0,4,0
DEM-024302,INS-003,1,0,4,0
DEM-024309,INS-003,1,0,4,0
DEM-024324,INS-003,1,0,4,0
DEM-024328,INS-003,1,0,4,0
DEM-024337,INS-003,1,0,4,0
DEM-024338,INS-003,1,1,121,61628
DEM-024341,INS-003,1,0,30,0
DEM-024344,INS-003,1,0,3,0
DEM-024353,INS-003,1,0,2,0
DEM-024360,INS-003,1,0,17,0
DEM-024361,INS-003,1,0,3,0
DEM-024368,INS-003,1,0,3,0
DEM-024369,INS-003,1,0,4,0
DEM-024372,INS-003,1,0,1,0
DEM-024374,INS-003,1,0,3,0
DEM-024376,INS-003,1,0,4,0
DEM-024377,INS-003,1,0,32,0
DEM-024393,INS-003,1,0,3,0
DEM-024398,INS-003,1,0,4,0
DEM-024403,INS-003,1,0,14,0
DEM-024405,INS-003,0,0,4,0
DEM-024407,INS-003,1,0,39,0
DEM-024408,INS-003,1,0,4,0
DEM-024409,INS-003,1,0,30,0
DEM-024410,INS-003,0,0,10,0
DEM-024417,INS-003,1,0,4,0
DEM-024423,INS-003,1,0,31,0
DEM-024430,INS-003,1,0,9,0
DEM-024431,INS-003,1,0,3,0
DEM-024435,INS-003,1,0,17,0
DEM-024437,INS-003,1,0,4,0
DEM-024444,INS-003,1,1,90,125000
DEM-024449,INS-003,1,0,34,0
DEM-024453,INS-003,0,1,90,10416
DEM-024454,INS-003,1,0,4,0
DEM-024457,INS-003,1,0,1,0
DEM-024458,INS-003,1,0,34,0
DEM-024460,INS-003,1,0,3,0
DEM-024465,INS-003,1,0,4,0
DEM-024467,INS-003,1,0,34,0
DEM-024469,INS-003,0,0,2,0
DEM-024472,INS-003,1,0,0,0
DEM-024475,INS-003,1,0,3,0
DEM-024477,INS-003,1,0,4,0
DEM-024478,INS-003,1,0,4,0
DEM-024479,INS-003,1,0,4,0
DEM-024486,INS-003,1,0,4,0
DEM-024487,INS-003,1,0,4,0
DEM-024491,INS-003,1,0,2,0
DEM-024493,INS-003,1,0,4,0
DEM-024495,INS-003,1,0,4,0
DEM-024496,INS-003,1,0,4,0
DEM-024497,INS-003,1,0,4,0
DEM-024498,INS-003,1,0,1,0
DEM-024500,INS-003,1,0,26,0
DEM-024503,INS-003,1,0,29,0
DEM-024505,INS-003,1,1,90,63750
DEM-024510,INS-003,1,0,34,0
DEM-024512,INS-003,1,0,3,0
DEM-024520,INS-003,1,0,3,0
DEM-024522,INS-003,1,0,32,0
DEM-024523,INS-003,1,0,4,0
DEM-024524,INS-003,1,0,33,0
DEM-024528,INS-003,1,0,2,0
DEM-024532,INS-003,1,0,24,0
DEM-024533,INS-003,1,0,4,0
DEM-024534,INS-003,1,0,2,0
DEM-024535,INS-003,1,0,4,0
DEM-024537,INS-003,1,0,4,0
DEM-024538,INS-003,1,1,90,13077
DEM-024545,INS-003,1,0,3,0
DEM-024546,INS-003,1,0,4,0
DEM-024547,INS-003,1,0,4,0
DEM-024548,INS-003,1,0,0,0
DEM-024550,INS-003,0,0,8,0
DEM-024551,INS-003,1,0,3,0
DEM-024559,INS-003,1,0,4,0
DEM-024561,INS-003,1,0,4,0
DEM-024567,INS-003,1,0,21,0
DEM-024577,INS-003,1,0,4,0
DEM-024582,INS-003,1,0,2,0
DEM-024587,INS-003,1,1,90,7851
DEM-024588,INS-003,1,0,27,0
DEM-024589,INS-003,1,0,4,0
DEM-024596,INS-003,1,0,21,0
DEM-024597,INS-003,1,0,36,0
DEM-024598,INS-003,1,0,4,0
DEM-024602,INS-003,1,0,25,0
DEM-024603,INS-003,1,0,0,0
DEM-024604,INS-003,1,0,34,0
DEM-024605,INS-003,1,0,3,0
DEM-024608,INS-003,1,0,4,0
DEM-024609,INS-003,1,0,3,0
DEM-024611,INS-003,1,1,95,83333
DEM-024621,INS-003,0,0,30,0
DEM-024622,INS-003,1,0,3,0
DEM-024623,INS-003,1,0,0,0
DEM-024624,INS-003,1,0,4,0
DEM-024627,INS-003,0,0,4,0
DEM-024629,INS-003,1,0,4,0
DEM-024633,INS-003,1,0,25,0
DEM-024634,INS-003,1,0,4,0
DEM-024640,INS-003,1,0,9,0
DEM-024641,INS-003,1,0,3,0
DEM-024643,INS-003,1,0,4,0
DEM-024646,INS-003,1,0,3,0
DEM-024649,INS-003,1,0,4,0
DEM-024651,INS-003,1,0,1,0
DEM-024652,INS-003,1,0,4,0
DEM-024655,INS-003,1,0,4,0
DEM-024659,INS-003,1,1,90,36666
DEM-024661,INS-003,1,0,27,0
DEM-024662,INS-003,1,0,2,0
DEM-024665,INS-003,1,0,27,0
DEM-024668,INS-003,1,0,4,0
DEM-024669,INS-003,1,0,4,0
DEM-024670,INS-003,1,0,0,0
DEM-024676,INS-003,1,0,3,0
DEM-024686,INS-003,1,0,2,0
DEM-024691,INS-003,1,0,4,0
DEM-024694,INS-003,1,0,3,0
DEM-024695,INS-003,1,0,4,0
DEM-024699,INS-003,1,0,2,0
DEM-024700,INS-003,1,0,4,0
DEM-024701,INS-003,1,0,3,0
DEM-024706,INS-003,0,0,2,0
DEM-024709,INS-003,1,0,4,0
DEM-024710,INS-003,1,1,90,57083
DEM-024721,INS-003,0,0,4,0
DEM-024722,INS-003,1,1,90,29583
DEM-024723,INS-003,1,0,4,0
DEM-024724,INS-003,1,0,4,0
DEM-024727,INS-003,1,0,32,0
DEM-024732,INS-003,1,0,3,0
DEM-024735,INS-003,1,0,0,0
DEM-024739,INS-003,1,0,4,0
DEM-024742,INS-003,1,0,4,0
DEM-024743,INS-003,0,0,0,0
DEM-024745,INS-003,1,0,4,0
DEM-024751,INS-003,1,0,1,0
DEM-024755,INS-003,1,0,35,0
DEM-024758,INS-003,1,0,19,0
DEM-024759,INS-003,1,0,64,0
DEM-024760,INS-003,1,0,34,0
DEM-024761,INS-003,1,0,3,0
DEM-024763,INS-003,1,0,21,0
DEM-024766,INS-003,1,0,4,0
DEM-024768,INS-003,0,1,90,105416
DEM-024773,INS-003,1,0,26,0
DEM-024775,INS-003,1,0,85,0
DEM-024779,INS-003,0,1,121,70840
DEM-024781,INS-003,1,0,35,0
DEM-024782,INS-003,1,0,0,0
DEM-024784,INS-003,0,0,4,0
DEM-024789,INS-003,1,0,4,0
DEM-024790,INS-003,0,0,4,0
DEM-024794,INS-003,1,0,3,0
DEM-024798,INS-003,1,0,4,0
DEM-024802,INS-003,1,0,3,0
DEM-024803,INS-003,1,0,4,0
DEM-024804,INS-003,0,0,45,0
DEM-024805,INS-003,1,0,4,0
DEM-024808,INS-003,0,0,4,0
DEM-024809,INS-003,1,0,4,0
DEM-024810,INS-003,1,0,4,0
DEM-024811,INS-003,1,0,12,0
DEM-024815,INS-003,1,0,4,0
DEM-024821,INS-003,1,0,2,0
DEM-024823,INS-003,1,0,0,0
DEM-024824,INS-003,1,1,90,11622
DEM-024827,INS-003,1,0,1,0
DEM-024829,INS-003,1,0,3,0
DEM-024833,INS-003,1,0,3,0
DEM-024836,INS-003,1,0,4,0
DEM-024844,INS-003,1,0,3,0
DEM-024846,INS-003,1,0,10,0
DEM-024853,INS-003,1,0,29,0
DEM-024858,INS-003,1,0,2,0
DEM-024861,INS-003,1,1,90,13334
DEM-024875,INS-003,1,0,3,0
DEM-024876,INS-003,1,0,4,0
DEM-024880,INS-003,1,0,31,0
DEM-024885,INS-003,1,0,4,0
DEM-024886,INS-003,1,0,3,0
DEM-024890,INS-003,1,0,4,0
DEM-024892,INS-003,1,0,1,0
DEM-024893,INS-003,1,0,4,0
DEM-024895,INS-003,1,0,30,0
DEM-024897,INS-003,1,0,3,0
DEM-024899,INS-003,1,0,0,0
DEM-024901,INS-003,1,0,3,0
DEM-024902,INS-003,1,0,4,0
DEM-024906,INS-003,1,0,3,0
DEM-024914,INS-003,1,0,34,0
DEM-024916,INS-003,1,0,4,0
DEM-024917,INS-003,1,0,4,0
DEM-024919,INS-003,1,0,4,0
DEM-024926,INS-003,1,1,90,62500
DEM-024929,INS-003,0,0,4,0
DEM-024930,INS-003,1,0,4,0
DEM-024933,INS-003,1,0,4,0
DEM-024937,INS-003,1,0,4,0
DEM-024941,INS-003,1,0,22,0
DEM-024943,INS-003,1,1,90,50416
DEM-024948,INS-003,1,0,4,0
DEM-024951,INS-003,1,0,4,0
DEM-024956,INS-003,1,1,119,195832
DEM-024963,INS-003,0,0,4,0
DEM-024967,INS-003,1,0,4,0
DEM-024970,INS-003,1,0,4,0
DEM-024971,INS-003,1,0,4,0
DEM-024972,INS-003,1,0,40,0
DEM-024980,INS-003,1,0,0,0
DEM-024982,INS-003,0,0,63,0
DEM-024983,INS-003,1,0,2,0
DEM-024987,INS-003,1,0,4,0
DEM-024994,INS-003,1,0,51,0
DEM-024995,INS-003,1,0,0,0
DEM-024997,INS-003,1,0,5,0
DEM-024998,INS-003,1,0,2,0
DEM-025007,INS-003,1,0,4,0
DEM-025023,INS-003,1,0,4,0
DEM-025025,INS-003,1,0,9,0
DEM-025027,INS-003,1,0,34,0
DEM-025028,INS-003,1,0,1,0
DEM-025030,INS-003,1,0,4,0
DEM-025031,INS-003,1,0,4,0
DEM-025039,INS-003,1,0,2,0
DEM-025041,INS-003,1,0,2,0
DEM-025044,INS-003,0,0,3,0
DEM-025047,INS-003,1,0,8,0
DEM-025050,INS-003,1,0,75,0
DEM-025052,INS-003,1,0,2,0
DEM-025061,INS-003,1,0,26,0
DEM-025067,INS-003,1,0,1,0
DEM-025070,INS-003,1,0,3,0
DEM-025073,INS-003,1,0,3,0
DEM-025074,INS-003,1,0,27,0
DEM-025078,INS-003,1,0,4,0
DEM-025082,INS-003,1,0,4,0
DEM-025083,INS-003,1,0,4,0
DEM-025084,INS-003,1,0,4,0
DEM-025086,INS-003,1,0,31,0
DEM-025088,INS-003,1,0,3,0
DEM-025092,INS-003,1,0,4,0
DEM-025093,INS-003,1,0,4,0
DEM-025094,INS-003,1,0,4,0
DEM-025095,INS-003,1,0,4,0
DEM-025097,INS-003,1,0,7,0
DEM-025098,INS-003,1,1,90,62083
DEM-025102,INS-003,1,1,90,50000
DEM-025110,INS-003,1,0,4,0
DEM-025111,INS-003,1,0,22,0
DEM-025113,INS-003,1,0,4,0
DEM-025115,INS-003,1,0,4,0
DEM-025117,INS-003,1,0,29,0
DEM-025121,INS-003,1,0,4,0
DEM-025124,INS-003,1,0,4,0
DEM-025130,INS-003,1,0,4,0
DEM-025132,INS-003,1,0,10,0
DEM-025133,INS-003,1,0,3,0
DEM-025142,INS-003,1,0,0,0
DEM-025144,INS-003,1,0,28,0
DEM-025147,INS-003,1,0,2,0
DEM-025151,INS-003,1,0,4,0
DEM-025152,INS-003,1,0,4,0
DEM-025154,INS-003,1,0,32,0
DEM-025160,INS-003,1,0,4,0
DEM-025161,INS-003,1,0,25,0
DEM-025166,INS-003,1,0,4,0
DEM-025167,INS-003,1,0,32,0
DEM-025173,INS-003,1,0,4,0
DEM-025174,INS-003,1,0,28,0
DEM-025190,INS-003,1,0,15,0
DEM-025192,INS-003,0,0,4,0
DEM-025194,INS-003,0,0,4,0
DEM-025196,INS-003,1,0,35,0
DEM-025202,INS-003,1,0,23,0
DEM-025205,INS-003,0,0,0,0
DEM-025206,INS-003,1,0,3,0
DEM-025211,INS-003,1,0,4,0
DEM-025212,INS-003,1,0,4,0
DEM-025213,INS-003,1,0,4,0
DEM-025221,INS-003,1,0,4,0
DEM-025229,INS-003,1,0,4,0
DEM-025231,INS-003,1,0,29,0
DEM-025235,INS-003,1,0,1,0
DEM-025238,INS-003,1,0,4,0
DEM-025243,INS-003,1,0,16,0
DEM-025244,INS-003,1,0,4,0
DEM-025245,INS-003,1,0,4,0
DEM-025247,INS-003,1,0,33,0
DEM-025250,INS-003,1,0,11,0
DEM-025254,INS-003,1,0,3,0
DEM-025255,INS-003,1,0,0,0
DEM-025259,INS-003,1,0,4,0
DEM-025260,INS-003,1,0,17,0
DEM-025261,INS-003,1,0,3,0
DEM-025264,INS-003,1,0,1,0
DEM-025269,INS-003,1,0,4,0
DEM-025270,INS-003,1,0,3,0
DEM-025271,INS-003,1,0,4,0
DEM-025272,INS-003,0,0,3,0
DEM-025273,INS-003,1,0,6,0
DEM-025279,INS-003,1,0,31,0
DEM-025285,INS-003,1,0,3,0
DEM-025289,INS-003,1,0,23,0
DEM-025294,INS-003,1,0,3,0
DEM-025297,INS-003,1,0,4,0
DEM-025300,INS-003,1,0,0,0
DEM-025303,INS-003,1,0,4,0
DEM-025304,INS-003,1,1,90,125000
DEM-025305,INS-003,1,0,66,0
DEM-025306,INS-003,1,0,15,0
DEM-025307,INS-003,1,0,3,0
